timestamp	method	url	status
1747924173830	GET	http://localhost:8080/resources/sap/ui/test/matchers/Interactable.js	200
1747924173852	GET	http://localhost:8080/resources/sap/ui/test/matchers/_Enabled.js	200
1747924173860	GET	http://localhost:8080/resources/sap/ui/test/matchers/Visible.js	200
1747924173928	GET	http://localhost:8080/resources/sap/ui/test/matchers/_Editable.js	200
1747924174014	GET	http://localhost:8080/resources/sap/ui/test/autowaiter/WaiterBase.js	200
1747924174015	GET	http://localhost:8080/resources/sap/ui/test/matchers/AggregationContainsPropertyEqual.js	200
1747924174015	GET	http://localhost:8080/resources/sap/ui/test/autowaiter/_utils.js	200
1747924174038	GET	http://localhost:8080/resources/sap/ui/thirdparty/sinon.js	200
1747924174057	GET	http://localhost:8080/resources/sap/ui/test/matchers/AggregationEmpty.js	200
1747924174126	GET	http://localhost:8080/resources/sap/ui/test/matchers/AggregationLengthEquals.js	200
1747924174145	GET	http://gc.kis.v2.scr.kaspersky-labs.com/6B731E12-3F4A-48B1-B046-4E950D321111/3FB1CDD2-69B8-4E14-87B7-A3B7C3D39941/from?get&nocache=141be&tm=2025-05-22T14%3A29%3A34.143Z	200
1747924174186	GET	http://localhost:8080/resources/sap/ui/test/matchers/BindingPath.js	200
1747924174195	GET	http://localhost:8080/resources/sap/ui/test/matchers/I18NText.js	200
1747924174197	GET	http://localhost:8080/resources/sap/ui/test/matchers/LabelFor.js	200
1747924174236	GET	http://localhost:8080/resources/sap/ui/test/matchers/Descendant.js	200
1747924174242	GET	http://localhost:8080/resources/sap/ui/test/matchers/Properties.js	200
1747924174285	GET	http://localhost:8080/resources/sap/ui/test/matchers/Sibling.js	200
1747924174333	GET	http://localhost:8080/resources/sap/ui/test/matchers/_Busy.js	200
1747924174443	GET	http://localhost:8080/favicon.ico	404
1747924174457	POST	http://gc.kis.v2.scr.kaspersky-labs.com/6B731E12-3F4A-48B1-B046-4E950D321111/3FB1CDD2-69B8-4E14-87B7-A3B7C3D39941/to/xhr.ajaxRequestNotify?tm=2025-05-22T14%3A29%3A34.385Z	200
1747924174615	OPTIONS	http://localhost:8085/_/QUnit/begin	200
1747924174616	GET	http://localhost:8080/manifest.json?sap-language=EN	200
1747924174709	GET	http://localhost:8080/resources/sap/ui/test/OpaCss.css	200
1747924174710	POST	http://gc.kis.v2.scr.kaspersky-labs.com/6B731E12-3F4A-48B1-B046-4E950D321111/3FB1CDD2-69B8-4E14-87B7-A3B7C3D39941/to/wsm.onHashChange?tm=2025-05-22T14%3A29%3A34.586Z	200
1747924174715	GET	http://localhost:8080/Component-preload.js	404
1747924174729	POST	http://localhost:8085/_/QUnit/begin	200
1747924174748	GET	http://gc.kis.v2.scr.kaspersky-labs.com/6B731E12-3F4A-48B1-B046-4E950D321111/3FB1CDD2-69B8-4E14-87B7-A3B7C3D39941/from?get&nocache=1a437&tm=2025-05-22T14%3A29%3A34.723Z	200
1747924174752	POST	http://gc.kis.v2.scr.kaspersky-labs.com/6B731E12-3F4A-48B1-B046-4E950D321111/3FB1CDD2-69B8-4E14-87B7-A3B7C3D39941/to/xhr.ajaxRequestNotify?tm=2025-05-22T14%3A29%3A34.727Z	200
1747924174760	GET	http://localhost:8080/Component-preload.js	404
1747924174764	OPTIONS	http://localhost:8085/_/QUnit/testStart	200
1747924174779	GET	http://localhost:8080/i18n/i18n_en_US.properties	404
1747924174782	POST	http://localhost:8085/_/QUnit/testStart	200
1747924174801	GET	http://localhost:8080/i18n/i18n_en.properties	200
1747924174814	GET	http://localhost:8080/i18n/i18n.properties	200
1747924174851	GET	http://localhost:8080/i18n/i18n_en_US.properties	404
1747924174963	HEAD	http://localhost:8080/b1s/v2/	200
1747924175003	POST	http://gc.kis.v2.scr.kaspersky-labs.com/6B731E12-3F4A-48B1-B046-4E950D321111/3FB1CDD2-69B8-4E14-87B7-A3B7C3D39941/to/wsm.sessionDeactivated?tm=2025-05-22T14%3A29%3A35.000Z	200
1747924175244	GET	http://gc.kis.v2.scr.kaspersky-labs.com/6B731E12-3F4A-48B1-B046-4E950D321111/3FB1CDD2-69B8-4E14-87B7-A3B7C3D39941/from?get&nocache=154f1&tm=2025-05-22T14%3A29%3A35.227Z	200
1747924175303	GET	http://localhost:8080/resources/sap/m/library-preload.js	200
1747924175452	GET	http://localhost:8080/resources/sap/ui/layout/library-preload-lazy.js	200
1747924175467	GET	http://localhost:8080/resources/sap/ui/unified/library-preload-lazy.js	200
1747924175508	GET	http://localhost:8080/resources/sap/m/messagebundle_en.properties	200
1747924175630	GET	http://localhost:8080/Component.js	200
1747924175662	GET	http://localhost:8080/model/models.js	200
1747924175681	GET	http://localhost:8080/i18n/i18n_en_US.properties	404
1747924175799	GET	http://localhost:8080/resources/sap/m/themes/sap_horizon/library.css	200
1747924175799	GET	http://localhost:8080/css/style.css	200
1747924175812	GET	http://localhost:8080/view/App.view.xml	200
1747924175817	GET	http://localhost:8080/view/View1.view.xml	200
1747924175818	GET	http://gc.kis.v2.scr.kaspersky-labs.com/6B731E12-3F4A-48B1-B046-4E950D321111/3FB1CDD2-69B8-4E14-87B7-A3B7C3D39941/from?get&nocache=1991f&tm=2025-05-22T14%3A29%3A35.804Z	200
1747924175865	GET	http://localhost:8080/controller/App.controller.js	200
1747924175899	POST	http://gc.kis.v2.scr.kaspersky-labs.com/6B731E12-3F4A-48B1-B046-4E950D321111/3FB1CDD2-69B8-4E14-87B7-A3B7C3D39941/to/wsm.onHashChange?tm=2025-05-22T14%3A29%3A35.895Z	200
1747924175958	GET	http://localhost:8080/controller/View1.controller.js	200
1747924176100	GET	http://localhost:8080/resources/sap/tnt/ToolPage.js	200
1747924176282	GET	http://localhost:8080/resources/sap/tnt/ToolPageRenderer.js	200
1747924176283	GET	http://localhost:8080/resources/sap/tnt/library.js	200
1747924176312	GET	http://gc.kis.v2.scr.kaspersky-labs.com/6B731E12-3F4A-48B1-B046-4E950D321111/3FB1CDD2-69B8-4E14-87B7-A3B7C3D39941/from?get&nocache=1c218&tm=2025-05-22T14%3A29%3A36.310Z	200
1747924176416	GET	http://localhost:8080/resources/sap/tnt/IllustratedMessageType.js	200
